Name,Total Time,Artist,Album,Track Number,Track Count,Year,Genre,Location
My Sweet Lord (2000) [Bonus Track],04:57.386,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],14,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/1-14%20My%20Sweet%20Lord%20(2000)%20%5BBonus%20Track%5D.m4a
All Things Must Pass EPK,07:13.480,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],15,,2003,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/15%20All%20Things%20Must%20Pass%20EPK.m4v
Beware of Darkness,03:52.546,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],1,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-01%20Beware%20of%20Darkness.m4a
Apple Scruffs,03:09.293,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],2,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-02%20Apple%20Scruffs.m4a
Ballad of Sir Frankie Crisp (Let It Roll),03:52.853,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],3,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-03%20Ballad%20of%20Sir%20Frankie%20Crisp%20(Let%20It%20Roll).m4a
Awaiting On You All,02:50.706,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],4,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-04%20Awaiting%20On%20You%20All.m4a
All Things Must Pass,03:47.200,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],5,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-05%20All%20Things%20Must%20Pass.m4a
I Dig Love,05:00.600,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],6,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-06%20I%20Dig%20Love.m4a
Art of Dying,03:43.760,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],7,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-07%20Art%20of%20Dying.m4a
Isn't It a Pity (Version Two),04:51.120,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],8,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-08%20Isn't%20It%20a%20Pity%20(Version%20Two).m4a
Hear Me Lord,06:00.826,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],9,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-09%20Hear%20Me%20Lord.m4a
It's Johnny's Birthday,49.558,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],10,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-10%20It's%20Johnny's%20Birthday.m4a
Plug Me In,03:19.760,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],11,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-11%20Plug%20Me%20In.m4a
I Remember Jeep,08:09.386,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],12,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-12%20I%20Remember%20Jeep.m4a
Thanks for the Pepperoni,05:32.466,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],13,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-13%20Thanks%20for%20the%20Pepperoni.m4a
Out of the Blue,11:16.146,George Harrison,All Things Must Pass (30th Anniversary Edition) [Remastered],14,14,2001,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/George%20Harrison/All%20Things%20Must%20Pass%20(30th%20Anniversary%20Edition)%20%5BRemastered%5D/2-14%20Out%20of%20the%20Blue.m4a
Sweet Home Alabama,04:43.333,Lynyrd Skynyrd,All Time Greatest Hits,1,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/01%20Sweet%20Home%20Alabama.m4a
Gimme Three Steps,04:29.880,Lynyrd Skynyrd,All Time Greatest Hits,2,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/02%20Gimme%20Three%20Steps.m4a
Simple Man,05:56.573,Lynyrd Skynyrd,All Time Greatest Hits,3,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/03%20Simple%20Man.m4a
Saturday Night Special,05:09.026,Lynyrd Skynyrd,All Time Greatest Hits,4,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/04%20Saturday%20Night%20Special.m4a
Swamp Music,03:30.560,Lynyrd Skynyrd,All Time Greatest Hits,5,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/05%20Swamp%20Music.m4a
The Ballad of Curtis Loew,04:50.973,Lynyrd Skynyrd,All Time Greatest Hits,6,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/06%20The%20Ballad%20of%20Curtis%20Loew.m4a
Call Me the Breeze,05:06.573,Lynyrd Skynyrd,All Time Greatest Hits,7,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/07%20Call%20Me%20the%20Breeze.m4a
Comin' Home,05:30.240,Lynyrd Skynyrd,All Time Greatest Hits,8,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/08%20Comin'%20Home.m4a
Gimme Back My Bullets,03:28.440,Lynyrd Skynyrd,All Time Greatest Hits,9,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/09%20Gimme%20Back%20My%20Bullets.m4a
What's Your Name,03:31.373,Lynyrd Skynyrd,All Time Greatest Hits,10,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/10%20What's%20Your%20Name.m4a
You Got That Right,03:46.013,Lynyrd Skynyrd,All Time Greatest Hits,11,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/11%20You%20Got%20That%20Right.m4a
All I Can Do Is Write About It (Acoustic Version),04:22.133,Lynyrd Skynyrd,All Time Greatest Hits,12,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/12%20All%20I%20Can%20Do%20Is%20Write%20About%20It%20(Acoustic%20Version).m4a
That Smell,05:47.866,Lynyrd Skynyrd,All Time Greatest Hits,13,14,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/13%20That%20Smell.m4a
"Free Bird (Live At Fox Theater, Atlanta 1976)",14:23.120,Lynyrd Skynyrd,All Time Greatest Hits,14,14,2000,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Lynyrd%20Skynyrd/All%20Time%20Greatest%20Hits/14%20Free%20Bird%20(Live%20At%20Fox%20Theater,%20Atlanta%201976).m4a"
Statesboro Blues,04:20.133,The Allman Brothers Band,The Allman Brothers Band at Fillmore East,1,4,1971,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/The%20Allman%20Brothers%20Band/The%20Allman%20Brothers%20Band%20at%20Fillmore%20East/1-01%20Statesboro%20Blues.m4a
Done Somebody Wrong,04:34.040,The Allman Brothers Band,The Allman Brothers Band at Fillmore East,2,4,1971,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/The%20Allman%20Brothers%20Band/The%20Allman%20Brothers%20Band%20at%20Fillmore%20East/1-02%20Done%20Somebody%20Wrong.m4a
Stormy Monday,08:49.560,The Allman Brothers Band,The Allman Brothers Band at Fillmore East,3,4,1971,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/The%20Allman%20Brothers%20Band/The%20Allman%20Brothers%20Band%20at%20Fillmore%20East/1-03%20Stormy%20Monday.m4a
You Don't Love Me [Live],19:14.906,The Allman Brothers Band,The Allman Brothers Band at Fillmore East,4,4,1971,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/The%20Allman%20Brothers%20Band/The%20Allman%20Brothers%20Band%20at%20Fillmore%20East/1-04%20You%20Don't%20Love%20Me%20%5BLive%5D.m4a
Hot 'Lanta,05:21.706,The Allman Brothers Band,The Allman Brothers Band At Fillmore East,1,3,1971,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/The%20Allman%20Brothers%20Band/The%20Allman%20Brothers%20Band%20At%20Fillmore%20East/2-01%20Hot%20'Lanta.m4a
In Memory Of Elizabeth Reed,13:06.133,The Allman Brothers Band,The Allman Brothers Band At Fillmore East,2,3,1971,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/The%20Allman%20Brothers%20Band/The%20Allman%20Brothers%20Band%20At%20Fillmore%20East/2-02%20In%20Memory%20Of%20Elizabeth%20Reed.m4a
Whipping Post,23:05.493,The Allman Brothers Band,The Allman Brothers Band At Fillmore East,3,3,1971,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/The%20Allman%20Brothers%20Band/The%20Allman%20Brothers%20Band%20At%20Fillmore%20East/2-03%20Whipping%20Post.m4a
Analog Man,04:02.988,Joe Walsh,Analog Man (Bonus Track Version),1,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/01%20Analog%20Man.m4a
Wrecking Ball,03:45.541,Joe Walsh,Analog Man (Bonus Track Version),2,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/02%20Wrecking%20Ball.m4a
Lucky That Way,04:14.529,Joe Walsh,Analog Man (Bonus Track Version),3,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/03%20Lucky%20That%20Way.m4a
Spanish Dancer,03:49.560,Joe Walsh,Analog Man (Bonus Track Version),4,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/04%20Spanish%20Dancer.m4a
Band Played On,04:03.571,Joe Walsh,Analog Man (Bonus Track Version),5,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/05%20Band%20Played%20On.m4a
Family,04:21.629,Joe Walsh,Analog Man (Bonus Track Version),6,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/06%20Family.m4a
One Day At a Time,03:18.158,Joe Walsh,Analog Man (Bonus Track Version),7,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/07%20One%20Day%20At%20a%20Time.m4a
Hi-Roller Baby,03:18.629,Joe Walsh,Analog Man (Bonus Track Version),8,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/08%20Hi-Roller%20Baby.m4a
Funk 50,01:57.300,Joe Walsh,Analog Man (Bonus Track Version),9,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/09%20Funk%2050.m4a
India,03:44.175,Joe Walsh,Analog Man (Bonus Track Version),10,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/10%20India.m4a
Fishbone,03:48.599,Joe Walsh,Analog Man (Bonus Track Version),11,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/11%20Fishbone.m4a
But I Try,06:40.171,Joe Walsh,Analog Man (Bonus Track Version),12,12,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/12%20But%20I%20Try.m4a
Joe Walsh – For the Record,17:25.963,Joe Walsh,Analog Man (Bonus Track Version),13,,2012,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Joe%20Walsh/Analog%20Man%20(Bonus%20Track%20Version)/13%20Joe%20Walsh%20%E2%80%93%20For%20the%20Record.m4v
Breakdown,02:43.095,Tom Petty & The Heartbreakers,Anthology Through The Years,1,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-01%20Breakdown.m4a
American Girl,03:34.179,Tom Petty & The Heartbreakers,Anthology Through The Years,2,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-02%20American%20Girl.m4a
Hometown Blues,02:12.700,Tom Petty & The Heartbreakers,Anthology Through The Years,3,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-03%20Hometown%20Blues.m4a
"The Wild One, Forever",03:00.673,Tom Petty & The Heartbreakers,Anthology Through The Years,4,17,2000,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-04%20The%20Wild%20One,%20Forever.m4a"
I Need To Know,02:24.124,Tom Petty & The Heartbreakers,Anthology Through The Years,5,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-05%20I%20Need%20To%20Know.m4a
Listen To Her Heart,03:02.669,Tom Petty & The Heartbreakers,Anthology Through The Years,6,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-06%20Listen%20To%20Her%20Heart.m4a
Too Much Ain't Enough,02:56.446,Tom Petty & The Heartbreakers,Anthology Through The Years,7,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-07%20Too%20Much%20Ain't%20Enough.m4a
Refugee,03:22.128,Tom Petty & The Heartbreakers,Anthology Through The Years,8,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-08%20Refugee.m4a
Here Comes My Girl,04:25.983,Tom Petty & The Heartbreakers,Anthology Through The Years,9,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-09%20Here%20Comes%20My%20Girl.m4a
Don't Do Me Like That,02:43.211,Tom Petty & The Heartbreakers,Anthology Through The Years,10,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-10%20Don't%20Do%20Me%20Like%20That.m4a
Even The Losers,03:59.907,Tom Petty & The Heartbreakers,Anthology Through The Years,11,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-11%20Even%20The%20Losers.m4a
The Waiting,4,Tom Petty & The Heartbreakers,Anthology Through The Years,12,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-12%20The%20Waiting.m4a
A Woman In Love (It's Not Me),04:22.894,Tom Petty & The Heartbreakers,Anthology Through The Years,13,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-13%20A%20Woman%20In%20Love%20(It's%20Not%20Me).m4a
Stop Draggin' My Heart Around,04:03.993,Tom Petty & The Heartbreakers,Anthology Through The Years,14,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-14%20Stop%20Draggin'%20My%20Heart%20Around.m4a
You Got Lucky,03:38.289,Tom Petty & The Heartbreakers,Anthology Through The Years,15,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-15%20You%20Got%20Lucky.m4a
Straight Into Darkness,03:49.365,Tom Petty & The Heartbreakers,Anthology Through The Years,16,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-16%20Straight%20Into%20Darkness.m4a
Change Of Heart,03:18.714,Tom Petty & The Heartbreakers,Anthology Through The Years,17,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/1-17%20Change%20Of%20Heart.m4a
Rebels,05:20.503,Tom Petty & The Heartbreakers,Anthology Through The Years,1,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-01%20Rebels.m4a
Don't Come Around Here No More,05:04.946,Tom Petty & The Heartbreakers,Anthology Through The Years,2,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-02%20Don't%20Come%20Around%20Here%20No%20More.m4a
The Best Of Everything,04:02.856,Tom Petty & The Heartbreakers,Anthology Through The Years,3,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-03%20The%20Best%20Of%20Everything.m4a
So You Want To Be A Rock 'n' Roll Star,03:39.032,Tom Petty & The Heartbreakers,Anthology Through The Years,4,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-04%20So%20You%20Want%20To%20Be%20A%20Rock%20'n'%20Roll%20Star.m4a
Jammin' Me,04:08.243,Tom Petty & The Heartbreakers,Anthology Through The Years,5,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-05%20Jammin'%20Me.m4a
It'll All Work Out,03:12.166,Tom Petty & The Heartbreakers,Anthology Through The Years,6,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-06%20It'll%20All%20Work%20Out.m4a
Love Is A Long Road,04:07.476,Tom Petty & The Heartbreakers,Anthology Through The Years,7,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-07%20Love%20Is%20A%20Long%20Road.m4a
Free Fallin',04:18.320,Tom Petty & The Heartbreakers,Anthology Through The Years,8,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-08%20Free%20Fallin'.m4a
Yer So Bad,03:07.221,Tom Petty & The Heartbreakers,Anthology Through The Years,9,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-09%20Yer%20So%20Bad.m4a
I Won't Back Down,02:56.563,Tom Petty & The Heartbreakers,Anthology Through The Years,10,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-10%20I%20Won't%20Back%20Down.m4a
Runnin' Down A Dream,04:24.334,Tom Petty & The Heartbreakers,Anthology Through The Years,11,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-11%20Runnin'%20Down%20A%20Dream.m4a
Learning To Fly,04:03.715,Tom Petty & The Heartbreakers,Anthology Through The Years,12,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-12%20Learning%20To%20Fly.m4a
Into The Great Wide Open,03:43.746,Tom Petty & The Heartbreakers,Anthology Through The Years,13,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-13%20Into%20The%20Great%20Wide%20Open.m4a
Two Gunslingers,03:09.821,Tom Petty & The Heartbreakers,Anthology Through The Years,14,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-14%20Two%20Gunslingers.m4a
Mary Jane's Last Dance,04:32.206,Tom Petty & The Heartbreakers,Anthology Through The Years,15,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-15%20Mary%20Jane's%20Last%20Dance.m4a
Waiting For Tonight,03:31.416,Tom Petty & The Heartbreakers,Anthology Through The Years,16,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-16%20Waiting%20For%20Tonight.m4a
Surrender,02:54.287,Tom Petty & The Heartbreakers,Anthology Through The Years,17,17,2000,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Anthology%20Through%20The%20Years/2-17%20Surrender.m4a
Welcome to the Jungle,04:33.632,Guns N' Roses,Appetite for Destruction,1,,,Rock/Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/01%20Welcome%20to%20the%20Jungle.mp3
