Name,Total Time,Artist,Album,Track Number,Track Count,Year,Genre,Location
Tomorrow Is A Long Time,03:45.866,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 2,10,13,1971,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%202/2-10%20Tomorrow%20Is%20A%20Long%20Time.m4a
Country Comforts,04:45.466,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 2,11,13,1970,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%202/2-11%20Country%20Comforts.m4a
Sweet Little Rock 'N' Roller,03:46.426,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 2,12,13,1974,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%202/2-12%20Sweet%20Little%20Rock%20'N'%20Roller.m4a
Hard Road,04:25.440,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 2,13,13,1974,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%202/2-13%20Hard%20Road.m4a
(You Make Me Feel Like) A Natural Man,03:56.173,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,1,12,1974,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-01%20(You%20Make%20Me%20Feel%20Like)%20A%20Natural%20Man.m4a
Bring It On Home To Me-You Send Me,03:59.093,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,2,12,1974,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-02%20Bring%20It%20On%20Home%20To%20Me-You%20Send%20Me.m4a
Twistin' The Night Away,03:16.133,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,3,12,1972,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-03%20Twistin'%20The%20Night%20Away.m4a
Mandolin Wind,05:32.800,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,4,12,1971,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-04%20Mandolin%20Wind.m4a
That's All Right,04:02,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,5,12,1971,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-05%20That's%20All%20Right.m4a
My Way Of Giving,03:58.266,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,6,12,1970,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-06%20My%20Way%20Of%20Giving.m4a
I Don't Want To Discuss It,04:28.466,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,7,12,1975,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-07%20I%20Don't%20Want%20To%20Discuss%20It.m4a
A Reason To Believe,03:51.973,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,8,12,1971,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-08%20A%20Reason%20To%20Believe.m4a
Italian Girls,04:56.333,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,9,12,1972,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-09%20Italian%20Girls.m4a
I'd Rather Go Blind,03:54.333,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,10,12,1972,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-10%20I'd%20Rather%20Go%20Blind.m4a
Lost Paraguayos,03:59.626,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,11,12,1972,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-11%20Lost%20Paraguayos.m4a
True Blue,03:31.440,Rod Stewart,The Best Of (37 All-Time Favorites) Vol 3,12,12,1972,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20(37%20All-Time%20Favorites)%20Vol%203/3-12%20True%20Blue.m4a
Maggie May,03:42.973,Rod Stewart,The Best Of Rod Stewart: 37 All-Time Favorites [Disc 1],1,12,1971,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20Rod%20Stewart_%2037%20All-Time%20Favorites%20%5BDisc%201%5D/1-01%20Maggie%20May.m4a
Cut Across Shorty,06:32.026,Rod Stewart,The Best Of Rod Stewart: 37 All-Time Favorites [Disc 1],2,12,1970,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20Rod%20Stewart_%2037%20All-Time%20Favorites%20%5BDisc%201%5D/1-02%20Cut%20Across%20Shorty.m4a
An Old Raincoat Won't Ever Let You Down,03:05.506,Rod Stewart,The Best Of Rod Stewart: 37 All-Time Favorites [Disc 1],3,12,1969,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20Rod%20Stewart_%2037%20All-Time%20Favorites%20%5BDisc%201%5D/1-03%20An%20Old%20Raincoat%20Won't%20Ever%20Let%20You%20Down.m4a
(I Know) I'm Losing You,03:42.733,Rod Stewart,The Best Of Rod Stewart: 37 All-Time Favorites [Disc 1],4,12,1971,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20Rod%20Stewart_%2037%20All-Time%20Favorites%20%5BDisc%201%5D/1-04%20(I%20Know)%20I'm%20Losing%20You.m4a
Handbags And Gladrags,04:25.066,Rod Stewart,The Best Of Rod Stewart: 37 All-Time Favorites [Disc 1],5,12,1969,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20Rod%20Stewart_%2037%20All-Time%20Favorites%20%5BDisc%201%5D/1-05%20Handbags%20And%20Gladrags.m4a
It's All Over Now,03:36.933,Rod Stewart,The Best Of Rod Stewart: 37 All-Time Favorites [Disc 1],6,12,1970,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20Rod%20Stewart_%2037%20All-Time%20Favorites%20%5BDisc%201%5D/1-06%20It's%20All%20Over%20Now.m4a
Street Fighting Man,05:07.600,Rod Stewart,The Best Of Rod Stewart: 37 All-Time Favorites [Disc 1],7,12,1969,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20Rod%20Stewart_%2037%20All-Time%20Favorites%20%5BDisc%201%5D/1-07%20Street%20Fighting%20Man.m4a
Gasoline Alley,04:04.066,Rod Stewart,The Best Of Rod Stewart: 37 All-Time Favorites [Disc 1],8,12,1970,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Rod%20Stewart/The%20Best%20Of%20Rod%20Stewart_%2037%20All-Time%20Favorites%20%5BDisc%201%5D/1-08%20Gasoline%20Alley.m4a
